names,R01-003,R01-004,R01-005,R01-006,R01-007,R01-012,R01-013,R01-014,R01-015,R01-016,R01-017,R01-018,R01-021,R01-022,R01-023,R01-024,R01-026,R01-027,R01-028,R01-029,R01-031,R01-032,R01-033,R01-034,R01-035,R01-037,R01-038,R01-039,R01-040,R01-041,R01-042,R01-043,R01-046,R01-048,R01-049,R01-051,R01-052,R01-054,R01-055,R01-056,R01-057,R01-059,R01-060,R01-061,R01-062,R01-063,R01-064,R01-065,R01-066,R01-067,R01-068,R01-069,R01-071,R01-072,R01-073,R01-076,R01-077,R01-078,R01-079,R01-080,R01-081,R01-083,R01-084,R01-089,R01-091,R01-093,R01-094,R01-096,R01-097,R01-098,R01-099,R01-100,R01-101,R01-102,R01-103,R01-104,R01-105,R01-106,R01-107,R01-108,R01-109,R01-110,R01-111,R01-112,R01-113,R01-114,R01-115,R01-116,R01-117,R01-118,R01-119,R01-120,R01-121,R01-122,R01-123,R01-124,R01-125,R01-126,R01-127,R01-128,R01-129,R01-130,R01-131,R01-132,R01-133,R01-134,R01-135,R01-136,R01-137,R01-138,R01-139,R01-140,R01-141,R01-142,R01-144,R01-145,R01-146,R01-147,R01-148,R01-149,R01-150,R01-151,R01-152,R01-153,R01-154,R01-156,R01-157,R01-158,R01-159,R01-160
wavelet-LHL_Range,1520.474957,1548.566699,1029.646385,818.2992759,1746.080157,1264.79305,294.3914776,1304.528848,1256.157655,512.5328917,1662.923615,935.2456212,1412.800234,1416.151879,1327.045151,2212.958404,969.4516961,3762.955604,2597.399596,2006.091956,2093.529455,2858.975141,1716.742249,2132.410258,2119.581232,1696.692865,21394.40818,658.9049695,2172.340681,2100.082443,3163.219125,438.3652826,2104.030999,981.1698768,799.4069556,1755.237116,3020.901355,2142.38665,3959.10771,2845.676692,984.7106941,739.3583575,1910.056268,546.0143807,3117.600728,2102.685038,2022.95999,2213.303044,646.0678371,2488.918646,1902.262822,2682.018749,1898.305694,2197.477923,1480.111396,783.6355534,2103.114474,679.0366827,1326.236898,1707.368637,586.040314,561.0817551,2739.043798,768.3695982,10745.90611,2807.080103,2518.431909,2028.668394,2164.124016,5396.870352,401.4560437,1436.662169,561.8560573,2338.58638,4079.376802,1891.316254,1237.668245,2434.964953,3198.120681,568.3608526,594.9201404,631.4295541,2257.929066,2229.631182,4072.556314,2385.919677,1297.943011,2218.973611,2514.029633,2661.935174,2448.807373,1970.650308,2266.213201,2869.837908,846.0335227,2208.931822,1750.411647,1895.207057,1309.087255,514.2846147,1787.188026,3910.19477,2456.261853,469.7835848,13051.41579,3154.811944,1712.618971,925.3443543,1709.22702,1751.407959,2379.57535,1653.991667,2486.102554,2021.435481,1615.518429,694.4858703,1339.684582,616.4490513,989.0489216,998.7635129,4117.729887,870.2518254,563.0398947,1395.18534,343.7231291,797.9527588,588.8197289,439.1855927,15831.29942,1026.186451
wavelet-LHL_RobustMeanAbsoluteDeviation,95.87539799,90.07627029,26.41992401,34.77661265,127.2607078,55.36928518,20.09360971,46.90843665,23.667742,27.06661304,87.87059067,11.57383182,51.62105173,66.47393533,34.0437694,47.61235904,38.8450491,270.3570153,59.13703594,38.44219305,96.92185653,125.610959,84.87532597,97.97350239,89.27740622,84.54079129,965.6670225,37.88705012,56.03446947,123.3523414,117.4698225,40.1172186,124.5266969,35.23184438,44.34208851,86.74062553,270.5827379,44.22707781,237.5996263,78.76903182,55.71029701,55.66469464,113.5515225,28.77241425,226.5669924,72.52930654,129.6117382,83.4390606,31.09252867,76.48638053,92.15095195,93.182745,90.42119968,132.9157971,68.86435492,32.46725111,85.41145572,33.8286356,91.93726355,113.2974545,41.95429026,30.57278406,95.19170609,22.86691932,780.1096481,74.1830787,114.8410084,121.9127981,97.94197434,374.7029087,12.61802232,72.97352415,28.42017054,133.9327988,74.88573381,127.9225354,49.20662126,43.34550793,77.48001408,56.45184275,28.69911323,48.22842004,63.54150938,39.53052865,154.5364183,56.02316151,87.14278383,147.8295511,99.2150671,69.228311,79.8991943,141.7504941,92.03382508,113.2382025,60.91672813,156.9012542,84.93452043,109.6136651,63.98771125,35.16857353,53.52156057,228.7631812,106.3994035,23.58587355,577.7297429,67.11963311,87.48744348,56.11455399,106.4757964,76.60263626,73.29388306,61.3631993,116.0096812,86.40935539,107.8548159,21.1042409,22.89913141,19.59784959,31.62167197,23.18214633,102.1196859,44.0734918,25.75577793,31.32195817,40.42566715,20.72188267,29.66890897,33.56688018,689.8706597,22.85524555
wavelet-LHL_RootMeanSquared,210.0325454,191.6967472,72.93710659,87.85857477,239.2604832,116.897842,42.83009284,111.3634043,75.02634792,64.21805723,180.6734332,65.80028616,128.4770578,131.6365288,93.79664171,219.6978186,93.67965046,544.460548,169.73173,94.40488795,217.4248791,257.5379979,182.4413139,208.6469595,183.2578126,166.067286,1978.950588,72.26094364,144.8962191,243.8006592,240.9534434,71.64545306,255.0510908,95.24410988,95.0767159,175.2673929,482.3015853,99.97201341,465.2293223,208.1980092,119.8901447,108.4287057,222.2247079,68.80401948,450.3587489,176.6573407,260.0250289,165.3500852,60.95946391,192.1210676,245.72771,194.0642175,217.6061876,294.0210318,158.6369412,79.27266768,189.1117322,66.89083717,176.0736483,218.445585,78.67936792,79.54421697,228.9419021,49.72898702,1536.756491,210.2829117,279.5366521,249.8554869,215.5340272,598.4264392,31.66308087,143.1840654,66.89567048,253.2819676,190.0799377,232.3759063,106.5670821,134.2110892,260.0605368,103.4362879,63.30710989,95.03621937,185.8929039,115.142513,368.2615038,157.8902202,192.5950808,309.3933942,232.6092902,189.8809311,189.1113651,279.6424607,189.1693846,257.4220754,116.325968,305.5346721,170.4671937,222.0391677,147.7547735,77.39749067,126.9435815,463.607252,226.025522,50.37313334,1258.707231,283.4975908,165.9638475,108.1851889,209.4610786,187.2222,180.4835624,132.1771037,252.1565905,166.0644591,213.5070702,61.33714581,57.2964181,46.48563892,82.88340427,49.34972989,390.578266,86.30918125,54.4365312,110.3533149,77.11656664,54.93913135,56.13356805,64.09162332,2087.29455,48.45792946
wavelet-LHL_Skewness,-0.201234043,-0.15451665,-0.595667,-0.057494388,-0.113086384,0.064673861,0.474848324,-0.901472733,-0.40079842,-0.481676665,-0.336790876,-1.978370584,0.12740199,-0.034948783,0.118599157,-0.235142399,-0.309337532,0.276777107,-0.218179843,-0.20755987,0.013622527,-0.106533496,-0.190446047,0.120209031,-0.05751001,-0.151207615,-0.031977611,-0.084807155,-0.124465599,0.259332357,-0.001547113,0.068723389,-0.061639652,-0.896311859,-0.081616137,-0.035812487,0.153474662,-0.140151187,-0.355059519,-0.028386702,-0.183841664,-0.000567666,0.003390532,-0.045216106,-0.20499254,-0.521509327,-0.200187363,-0.077389767,-0.056997219,0.185780715,-0.437425111,-0.008305592,0.044667897,-0.124421375,-0.590234501,-0.595715749,-0.221039381,-0.39635322,-0.202664012,-0.222366167,-0.02876883,0.173093978,-0.076072332,-0.375231871,-0.116956681,-0.651563673,0.711058692,-0.051330041,-0.161194463,-0.067208133,-1.37852795,-0.236290105,-0.597459599,-0.023498821,-0.131309787,-0.20592497,-0.168935667,-0.291153045,0.064410201,0.170751466,-0.181909358,0.012494513,0.130408379,0.372484148,-0.404466036,0.08548904,0.514719408,-0.236935201,-0.072187514,-0.178889766,-0.224533219,-0.533648365,-0.020717006,-0.077358561,0.004597903,-0.243516179,-0.132326313,-0.150107062,-0.752239685,-0.49709036,-0.234799542,-0.006485117,-0.446220831,-0.397722501,-0.096878397,-0.250857156,-0.074766116,-0.080986322,-0.422047079,-0.058092262,0.069540032,-0.11600804,-0.291452235,-0.113779995,-0.251624855,-0.311692694,-0.218102192,-0.818045886,0.421711413,-0.177901319,-1.808289085,-0.207732811,0.065148198,0.361564515,-0.04764901,-1.608245666,-0.029827521,-0.253980868,1.193103612,-0.945811377
wavelet-LHL_TotalEnergy,89611277.37,64641086.53,36821633.79,43589922.37,61527721.53,255887594.9,3583716.634,58505891.68,529628176.7,4169528.631,141017282.4,383882210.2,19773237.36,117338422.9,757113134.8,213582056.9,39454634.39,1222803815,975268669.6,746981688.8,169478258.7,1815854537,100041600.8,669593151.3,385072440.3,116459755.8,46619166910,88113648.56,292954767.7,56078461.56,2540171528,10787207.35,271436501.7,44876415.99,10025748.48,301140620.2,1332185070,2875390609,1103402567,519487639.4,28139326.25,8895409.413,65797293.9,8795759.174,328978910.3,137786959.5,80007772.27,2507366618,101683566.1,282308035.2,45012479.32,7299365294,67141156.73,81791293.76,54880964.04,37579251.93,935336191.1,33365232.76,106623582.6,174049757.7,21951310.65,4894916.083,287477565.1,259158605.8,1238899180,312161709.6,165366352.4,238095393.2,100159915.2,6852873391,24669952.39,533032212,70597323.71,893249230.6,1655966415,365560329.1,142422433.8,268531699.4,2559851625,10033004.66,11374648.6,24503613.22,90379175.64,2025553637,2230213921,2770880162,17857054.08,73470014.96,212860873,1145043118,624210354.9,56634040.68,224818646.3,313883895.2,18251797.05,533159127.6,92124274.55,148345387.9,65668787.88,25151393.39,110968245,3877367581,264744607.3,23496370.88,55369650365,1237872355,406936985.1,77272833.44,167130131.7,53721167.32,846372188.7,102643404.6,673836512.5,437520351.7,96956463.95,59754169.57,577425680.1,52630325.46,308064361.6,1139122923,456704423.9,114062503.2,32630671.94,125127450.9,553067.7311,228736322.8,200212102.8,14346775.39,5448158756,152022934
wavelet-LHL_Uniformity,0.039738786,0.042203869,0.144269765,0.120602031,0.031340831,0.067870859,0.185043302,0.080651526,0.155550807,0.15188773,0.043412744,0.292664109,0.072322302,0.057701661,0.107767128,0.091956258,0.096568282,0.014553388,0.061992284,0.097896364,0.038669283,0.030170499,0.044501032,0.038377321,0.042816298,0.045592464,0.004037781,0.100883987,0.065703,0.032356647,0.032373402,0.098626791,0.030685645,0.109048577,0.086772567,0.044003945,0.014938017,0.085892063,0.016452271,0.047028784,0.068339865,0.072419714,0.034349174,0.128240721,0.017540872,0.05143209,0.029718561,0.045956289,0.122533451,0.04810269,0.043007824,0.040554654,0.042943989,0.029006029,0.054799662,0.115083276,0.043877382,0.113250922,0.042111062,0.034330709,0.092590048,0.119926551,0.039148958,0.16458284,0.005896664,0.050014573,0.033489386,0.031289515,0.03882952,0.011754595,0.285361614,0.052557322,0.130199063,0.028963659,0.049818159,0.030838835,0.076705779,0.085360076,0.050055827,0.070458619,0.129835675,0.079355097,0.059433872,0.092789155,0.025128667,0.065325753,0.044296152,0.026637392,0.037639482,0.0530867,0.046568297,0.028669092,0.04170327,0.033090883,0.064266116,0.02474614,0.045181841,0.035091633,0.058481329,0.112393399,0.069363818,0.016667888,0.035610302,0.156730874,0.006517063,0.078623581,0.044279419,0.068522221,0.036165265,0.050204267,0.050618841,0.061995109,0.032339723,0.044665663,0.035684243,0.171292306,0.160484383,0.187915916,0.115575469,0.16222795,0.038706759,0.086966372,0.145372688,0.133347873,0.100474043,0.178454033,0.129667408,0.115078125,0.009471335,0.166090535
wavelet-LHL_Variance,43053.45407,36348.81715,5042.543533,7106.983572,56453.76424,13633.55098,1758.698792,12372.41689,5494.286457,3459.400463,32618.19323,4149.988725,15960.65791,17250.5357,8713.201982,48231.08607,8512.219224,296436.9517,28762.82718,8880.41007,46900.50513,66247.60282,32831.75115,43487.85041,33425.9416,27527.34491,3899871.007,5219.25544,20881.56921,59193.45435,58012.81531,4995.894504,64623.14441,8532.601019,8517.853187,30577.6985,232614.4399,9979.489345,216407.562,43132.23803,13749.9142,10893.11104,48694.49001,4341.449971,202801.4131,30910.35548,67204.32996,27313.57972,3669.523781,36844.53644,59163.89,37660.61876,45749.84665,85145.38386,24621.15771,5960.067416,35740.13527,4427.795072,30889.67471,47710.75588,6121.076603,5020.320927,52196.79367,2443.623951,2210885.02,43942.68346,77132.70185,61834.38357,45882.71969,358107.118,920.7790769,20501.17856,4382.674143,64004.93209,35917.13717,53977.9327,11329.48455,17770.05022,67629.19782,10143.054,3956.792033,8447.982561,33704.87464,13244.60613,135616.5205,24890.14973,34822.54511,93203.42129,53396.99565,35982.44405,35520.03441,77642.04413,35637.5217,65272.6205,13376.59445,92812.32331,28871.78705,48438.45823,21586.98401,5356.610255,15971.88345,214930.5067,50907.9998,2488.8346,1579950.875,80369.97664,27455.30204,11658.7713,43548.98743,33533.34154,32358.6056,17303.41725,63435.62979,27524.76756,45146.71831,3670.792848,3254.381066,2131.060096,6831.828629,2430.309223,147644.2765,7417.172574,2938.194747,12015.77762,5416.457705,2965.017767,3146.550255,4048.320812,4311196.366,2333.515295
wavelet-LHH_10Percentile,-116.5412388,-135.651061,-37.04358291,-25.82348659,-168.5741559,-58.07056684,-29.26721934,-48.38875,-27.28627111,-39.46566823,-134.5500949,-12.38381125,-64.34416626,-86.85977729,-34.33073594,-178.8874243,-28.70380604,-636.6137739,-102.0934134,-65.44352074,-164.0933586,-196.4161248,-146.6185228,-145.5430458,-128.2860112,-152.150519,-1383.523547,-68.61142269,-84.32576417,-135.6353019,-198.7699808,-71.78951165,-193.9648415,-44.30289693,-55.13130494,-146.3189642,-590.3757678,-75.04093559,-600.9544577,-139.7438595,-69.75994863,-40.46510994,-151.3085268,-53.85612914,-569.222255,-103.4810191,-188.7911358,-142.2530526,-59.19791887,-117.6380818,-143.1669783,-149.9956356,-119.0913021,-175.6197706,-107.9921663,-24.97586765,-139.9098513,-36.71813145,-159.7895916,-214.5834995,-47.70091403,-89.22783673,-141.34729,-31.82361209,-806.1334732,-129.7590359,-174.3619111,-194.5452847,-170.3883509,-799.2476274,-9.104729439,-105.8284078,-45.35703322,-207.3224607,-122.8605814,-194.5856604,-89.60132361,-88.67188723,-244.7640284,-45.43094899,-39.66244124,-50.66055836,-87.5090602,-70.07193373,-454.0623544,-94.60191477,-103.1164233,-207.2694947,-140.107414,-112.586779,-120.5123611,-177.8982545,-129.7957001,-179.151264,-78.1448646,-235.4865746,-111.7687633,-139.2075919,-80.583293,-17.20392316,-85.95536338,-519.1654485,-148.5249347,-29.92589849,-736.0708499,-290.8238527,-155.4655803,-82.51432852,-143.0770142,-106.5910361,-131.5297787,-124.4278652,-187.4314411,-138.6178222,-159.1836077,-41.33723752,-23.73250291,-36.19887923,-54.75362027,-42.49984343,-234.6708458,-76.0432544,-43.25350502,-28.28553682,-57.24648569,-35.3480835,-50.84858779,-54.19746208,-1377.782249,-15.59335967
wavelet-LHH_90Percentile,133.25714,145.1841809,39.25119787,26.34987166,182.0708132,59.16228392,34.72186344,48.93080355,28.56038938,42.09135389,131.6181197,13.00308944,63.88433564,87.60439501,35.74397761,182.2268036,31.27721403,608.594864,105.9258377,66.60613843,168.3356905,198.4433279,136.1760043,148.8369779,131.4440854,155.8597174,1411.914184,70.12824241,85.10681614,140.1838142,201.7309226,76.92859216,204.9167096,47.09111126,59.99198907,150.0250575,583.1891352,75.54295433,611.2048058,145.3958043,70.95811491,43.59260718,153.2045431,56.46343964,603.1526705,112.9205617,202.5808644,143.0119052,59.6987774,125.1010449,135.1907556,149.8902453,140.2029121,181.6468983,116.9531453,26.64729306,144.243067,36.83118903,159.0996607,220.6253075,49.12228585,82.22402491,142.8023877,32.16933173,823.6794984,136.5621659,196.8155041,196.0335184,175.3047361,806.0779961,10.675343,106.7500852,46.15644248,206.8110356,123.7685511,196.5049336,89.4746212,92.2216201,261.5851955,52.59935182,41.25366161,51.05329371,91.30597944,72.47698741,431.7121641,97.00297693,117.4978928,229.0933578,145.2915963,113.4707706,126.8780075,179.9980148,132.5209042,176.3144805,78.81689134,213.2040224,115.57982,135.3208206,83.45307799,18.62787474,84.96381732,547.3907012,145.0784243,30.32372537,756.8160755,274.3370373,155.8468934,81.93249145,137.2339751,112.3352375,125.8308876,125.8412602,193.1270084,139.5483236,168.4498004,38.55914221,24.04849967,35.47870298,56.97778293,42.58850657,254.5794698,75.12941421,45.69820956,32.67298924,62.90476838,36.13851166,50.54860499,53.36564407,1183.751014,14.94502769
wavelet-LHH_Energy,19267847.24,29256434.59,18805070.57,2783403.142,28464757.82,87962058.04,325700.4378,7151277.915,57174264.14,1376285.785,50431807.43,17360821.63,6975196.53,44800768.93,80303154.47,181333376.1,4424614.77,989945228.9,326717340.2,281783748.5,96649032.73,1141019449,52835328.25,279749245,132735285.8,89929407.9,16123507588,34494575.94,78561692.41,12736510.22,1403945953,5000229.009,116954700.1,7947500.452,3614361.835,156461836.2,1252580764,1034162908,1137881026,230364788.6,8812291.583,821853.3699,24637835.88,4146485.817,361792218.7,45779811.79,43298704.63,2004366908,47127007.97,84715750.14,14624846.42,2954477186,26164021.3,32629007.99,18415546.32,2689820.657,433183489.7,15729174.25,58159275.58,105377542.1,5221808.926,2130597.84,102083002.4,182224369.1,463596052.9,98231185.73,49414741.46,128424215.7,58722885.98,7572201436,3809228.797,328493714.2,4129809.357,580007390,695093194,202339995.4,75260621.49,71847453.8,2594521506,1870522.683,4334971.849,5860135.577,17555657.65,629738949,2125797581,716351657.7,5602194.567,32097809.29,91007488.04,353461734,257046807,19235517.94,85359018.05,113451833.9,4974053.674,162390352.9,43655001.49,61567245.42,28527529.84,2391170.79,56482418.94,3616805224,130203387.7,4822568.811,13231690152,1230100798,359765574.6,32363971.93,83848431.57,25098870.09,401263556.9,101316447.2,442379664.2,187345995.8,50971070.12,6495470.045,72319739.75,6858666.861,37418666.03,184744532.9,57662698.79,18188698.08,4739347.161,9772970.039,203425.6455,24261247.9,34693565.79,2068520.339,231661371.3,11469012.73
wavelet-LHH_Entropy,4.016966665,4.251167564,2.454552199,1.929375098,4.505755995,2.98524482,2.13405992,2.739630311,2.031545014,2.47664762,4.136774179,1.381404023,3.082200549,3.52679373,2.3208624,4.374093697,2.089496625,6.282891696,3.852824511,3.216537704,4.49494782,4.720441467,4.303711792,4.319127317,4.131907487,4.367302324,7.53237702,3.210146916,3.568053154,4.183753616,4.746778818,3.215825903,4.715695702,2.692375023,2.948330113,4.281679528,6.229586845,3.358635759,6.253544269,4.301293129,3.243860186,2.532241291,4.327159002,2.935727873,6.195355883,3.899223017,4.716023381,4.253434027,2.986902594,4.040595577,4.213578497,4.339088265,4.150935239,4.522884246,3.927999231,1.885188024,4.258930839,2.352048323,4.354323646,4.83658542,2.686123793,3.385182246,4.276087144,2.12909995,6.61726961,4.178170924,4.637150653,4.709583158,4.527731254,6.655376695,1.16785392,3.82409286,2.683121175,4.764603902,4.090475048,4.661778027,3.650449396,3.688398297,5.032375588,2.705918868,2.464281128,2.75802154,3.670816625,3.37192904,5.770107673,3.761232493,3.91154126,4.814136329,4.267392091,3.985513297,4.104834982,4.568337009,4.130562228,4.571278587,3.367451706,4.891288045,3.911504251,4.195482709,3.458296272,1.487242422,3.531000665,6.158032673,4.295597147,2.102076428,6.63772812,4.881784349,4.341455107,3.484556341,4.200014752,3.879332898,4.166388081,4.074605648,4.690444456,4.199288475,4.435141756,2.482999286,1.804171011,2.313114506,2.986449246,2.549167652,4.993060167,3.330545972,2.603926018,2.197945483,2.895535391,2.360962193,2.778761601,2.824397712,6.670444884,1.370943616
wavelet-LHH_InterquartileRange,108.2754786,136.506063,35.99325377,21.68371345,175.7684992,58.93293701,33.53329299,47.05639437,25.9139701,37.5438009,131.1733215,11.9048874,58.88324572,89.60262929,32.37801724,95.03001886,27.50008231,561.3534631,91.15586073,66.46056525,153.5633389,201.5924078,142.5524985,141.5146178,132.0080085,151.7299228,1421.753817,69.0305441,82.02072375,144.8039033,199.7671871,74.67973958,199.203179,46.66474153,58.27207953,156.2429251,610.5105161,76.90142712,608.9981795,130.0142638,66.56659513,46.70920485,160.7774424,53.1627389,572.6676792,104.2156755,194.0632386,145.7662658,59.89553158,111.4110829,120.2444809,148.5686235,118.1167778,155.1131231,106.1878106,23.43077168,137.4927867,37.50431647,161.3450152,215.5667195,48.81216666,80.37821358,141.1871631,33.1612953,822.2474227,117.3012501,166.3687009,196.6947575,174.0199966,964.8392271,9.378542279,109.4713859,42.41133942,211.3001241,123.2693976,203.1840193,88.84126545,75.62651526,171.7941761,52.01064506,34.15603321,50.65415791,84.74763716,65.60576305,356.4459371,88.68384499,112.0676732,201.8810094,136.312458,106.256945,118.8053684,193.5331768,134.9356205,167.1715621,78.14679471,215.9810743,112.087088,134.2758354,81.0730159,16.34129479,82.31097887,504.2487441,150.4857298,29.10581878,717.0057496,132.0737756,162.0159178,81.38968377,141.6048035,105.9038718,122.4949241,125.3935957,186.1993917,146.1703427,167.065937,31.57787355,24.16481674,36.29752811,50.2408444,42.85020167,179.8113151,75.93143838,45.05271507,19.32771028,64.108723,35.37910843,52.61991879,52.7530508,1226.254257,14.09181617
wavelet-LHH_Kurtosis,4.351083633,4.934695825,5.649358886,4.912317542,3.423357352,4.05191601,3.688344013,5.535031412,5.736988445,3.923502991,3.882667644,15.30152819,3.902725375,3.667158097,5.148306405,11.21581979,4.506857817,3.550996831,5.882569177,7.157920882,5.128281269,3.687726627,4.916801091,4.363841953,4.515169091,4.47228593,4.579859866,3.513162588,5.526590695,3.565587179,3.982482424,3.106053501,3.590326389,6.349340581,3.315095813,3.37198667,2.963740127,4.860264954,3.331187709,5.968962553,4.738920517,3.646108082,4.213585061,4.24263736,3.692243644,4.641805415,4.907545833,3.96713422,3.608162496,5.286475123,5.473834591,4.317498156,5.846341455,3.977600177,4.972932021,4.412622294,4.280130015,4.362913457,3.045327648,4.000482242,3.33270278,3.165731557,4.955875789,3.426928228,3.684413445,5.342664821,5.906636105,3.753654867,3.830913515,2.72692421,7.402094453,3.627524452,5.155774774,3.303113645,5.71942104,3.073650323,5.204560868,7.795330394,8.581265689,3.011657408,4.88476763,3.518870989,7.266431929,10.39721675,5.354184008,6.144425174,4.219626541,4.36520602,4.348717425,5.709254904,5.237658346,3.719807835,3.837619855,4.486009627,3.750852452,3.919797829,3.793402441,3.784587144,3.979441099,4.741344541,4.416143922,3.976233084,3.727361463,4.446685732,4.036259899,8.329114376,3.23190594,4.340872835,3.434090212,4.084047267,5.357578092,4.098242921,4.696266005,3.464617328,3.557957083,6.15972502,5.446559362,4.228016288,6.369433047,4.18523469,19.32624661,3.611063698,4.121124259,9.448892111,3.090626525,6.344562281,4.119029373,3.788889901,3.379715646,7.025664727
wavelet-LHH_Maximum,404.1923815,513.8238003,237.510774,128.8114819,467.8525636,241.6382428,90.79754773,306.4379871,162.0185906,121.9744949,452.38633,149.0190327,202.4565795,316.6654916,178.1094433,1115.027706,121.817051,1876.636527,590.8640313,535.5409185,749.2956639,736.2693713,550.0999961,614.1654542,543.2873017,641.7007565,6225.392739,242.3842603,437.3067799,435.2699684,964.6592064,245.2674891,675.0941653,226.7441537,154.7303784,597.2254357,1313.288432,516.8931889,2054.310496,784.7426329,279.6012392,148.4284521,562.8668173,183.8149526,1591.08891,465.6949921,700.7934716,978.0563709,237.8441361,707.9939986,516.612822,832.9792868,629.908782,460.1790668,460.7552758,106.3184707,670.6969838,178.5502292,417.3482915,916.0067336,135.7868681,242.9505971,796.1211625,155.150094,2615.168223,629.7113656,665.2916195,655.8175596,672.8002299,3552.200365,74.07920008,453.9142212,198.5955511,674.4946527,960.4046423,578.0621349,449.2433028,582.1793934,1512.332332,116.4406456,171.8495276,186.7320572,425.4280764,736.5059697,2242.167835,582.3177506,394.2373163,603.6939243,544.5501892,635.6382575,635.3427124,621.6232315,535.0520743,718.1147942,221.4420441,892.7257039,457.7591155,483.6353939,324.6360482,91.79243921,333.534831,2086.231723,515.7205918,137.8478956,3223.193334,1886.222073,568.4639681,335.4982546,443.7349024,395.6235145,680.2758654,506.639243,945.5475514,599.6758067,590.9073834,215.0824993,179.597651,138.0003571,314.2299904,232.1329978,2126.535094,300.2715906,171.8580401,206.1759215,88.95405857,246.7221832,236.893925,211.4051666,2420.051068,131.0567883
wavelet-LHH_MeanAbsoluteDeviation,75.46052163,89.1227444,24.68933588,15.9253254,109.5674858,36.79055492,20.1568916,30.4297153,17.84674062,25.21401143,82.6847248,8.931730908,38.97515436,54.67925719,22.28622317,114.4070318,18.59163374,373.6375903,66.43697557,43.16555562,104.7765827,124.2867745,92.45328516,92.8326599,82.1600806,96.76516088,886.7974448,43.30448459,54.69603869,87.4615805,125.9680861,44.82239176,124.608018,29.77420711,36.36701925,92.9448383,370.3150988,47.952543,368.9523696,91.03518637,44.03853305,27.22079976,96.39833285,35.13438795,363.44783,69.15220739,125.4268008,89.89066632,37.00972313,76.24820663,88.34460929,94.56148276,83.52338885,108.5439323,70.89681316,15.83547936,89.19471028,23.38978976,97.98712164,135.7325884,30.09375017,50.34246837,90.85461675,20.04534336,509.7995918,83.50760398,117.0054192,123.4382385,109.0228804,524.3739968,6.503296309,66.87180783,29.18088863,129.4286157,79.39776517,121.7408893,58.19013902,59.67692265,160.5609072,30.98835246,24.64521515,31.52930379,59.23542934,47.63849988,255.4527377,62.41043859,71.14522562,133.977279,89.81806632,73.10406409,79.86226476,116.4735628,82.76448457,110.495367,48.41156748,139.7736727,70.90173234,85.79989039,51.36014948,11.03605109,53.71254188,335.8736083,92.68358697,19.01391164,465.8815349,163.6124422,97.19328749,52.08937635,87.15676002,68.82925328,83.03469558,79.12288049,120.679512,87.59693381,103.1979768,24.58884613,15.27803807,22.65794909,36.05581465,26.8850053,190.4877447,47.4769482,28.10785072,18.98889543,37.52679038,23.1858151,32.00264212,33.21258904,804.5145967,9.634401276
wavelet-LHH_Mean,2.170966732,2.541085173,0.423904439,-0.053248605,2.104788677,0.208831521,2.044315436,0.231795302,0.341884161,1.390821487,0.194003588,0.482399045,0.190351042,0.616368442,0.33176817,-1.093627217,0.814924777,3.285257341,0.354894366,0.837704519,1.261728825,-0.260758545,-4.452803522,0.071341196,0.883313655,1.205255797,10.00373309,0.534422451,0.338965738,1.585557211,0.825500845,0.276553165,3.038097044,0.704071067,1.649962839,1.115965164,2.595436953,0.337160383,-0.281390354,2.115465151,-0.851959469,1.143595306,1.552567529,-0.8154826,-2.601717046,1.862904953,1.592816849,0.511304789,-0.059522096,0.692436972,-1.579333154,0.031899348,2.854362062,-4.838543648,4.585469948,0.423472826,0.745916554,0.316689804,-0.163912729,3.257988793,0.100437155,-5.643222954,-0.660276701,0.097936721,-12.61436118,1.463858294,1.52686299,-0.531849887,1.161933842,0.077632647,0.465896506,-0.019833593,0.849541127,-0.274622041,0.185908231,0.048316006,-0.220969363,0.306029785,-0.058359953,1.250306905,0.494228159,0.065934954,0.290811544,0.670158652,0.224109117,0.225944316,2.623132839,-2.001127047,-0.015466715,0.544792182,1.195384352,-0.226748249,0.778943255,0.148240435,-0.395229017,-14.42930104,-0.046305405,-2.346320287,1.763613908,0.334751786,-0.760321951,0.284584241,-1.684583741,0.225143783,1.586718109,0.107992731,-0.188901506,0.122140634,-2.491915797,0.598294204,-3.550690138,0.55946391,2.841793297,0.51502317,2.765210789,-0.614851686,0.133278065,-0.379328238,0.440033777,-0.078630063,-5.646440973,-0.592266799,0.653307529,0.236067508,2.120615559,0.436380379,0.070604347,-1.173424829,-0.665944635,-0.291365963
